"","Height","Tree","Shrub","WoodyLiana","ParasiticEpiphyte","DwarfShrub","MonocarpPerennialHerb","PolycarpNonClonalHerb","ClonalHerb","AnnualHerb","ChamPh","GeoPh","HemiPh","HydroPh","MphanPh","NphanPh","TherPh","LfArVertic","LfArAltern","LfArRosette","LfArOppos","LfTSimple","LfTReduced","LfTComp","LfGrSpring","LfGrSummer","LfGrWinter","LfGrPersist","LfScler","LfSuccul","LA","SLA","LDMC","FloweringLength","Dioecy","OutCross","AutoGam","ZooGam","AnemoGam","HydroGam","FleshyFr","VegetRepr","MyrmChor","SeedMass","Sh_polycyclic_Woody_incl","BdBank_size","BdBank_depth","Parasit","MHtroph","Cvory","Nfix","Gnm_size","Gnm_GC","Clon_persist","Clon_multip","LateralSpr","ClonInd","ClonDispOrg","DiasporeVeg","DiasporeGen","DispAllium","DispBidens","DispCornus","DispEpilobium","DispalLycopodium","DispPhragmites","DispSparganium","DispWolffia","DispZea"
"Agrostis_canina",-0.105509248107277,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.169731325413269,-0.0800299849742371,-1.59506906163019,0.229001046887825,1.21198619195274,0.07889887659623,-0.454572899827647,1.16450883770091,-1.18587041385426,-1.85812506704784,1.94319747825551,4.67134083333187,-0.26861629036035,0.912422182483491,-0.506655847922114,-1.591429777086,1.40709211259973,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.145505340566045,2.78467061627468,0,0,0,0,0,3.93114265961956,0.0628470975161218,0,0,0,0,0,0,1,0,0
"Agrostis_capillaris",0.00412489896998853,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,-0.520728783504204,0.96390623299313,0.83498652970327,0.07889887659623,-0.454572899827647,1.16450883770091,-1.18587041385426,-1.85812506704784,1.94319747825551,4.67134083333187,-0.26861629036035,0.912422182483491,-0.506655847922114,-1.591429777086,-0.963537372934444,0.260544905664736,-0.0429881937542972,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.811324798772796,2.6080345798832,1.35916903727642,0.791247256275371,0.634180172195321,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Agrostis_gigantea",0.540039663386263,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.76403318271504,-0.0800299849742371,-0.585703418919376,-0.235203769545637,0.522509211082522,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,-1.85812506704784,1.94319747825551,4.67134083333187,-0.26861629036035,0.912422182483491,-0.506655847922114,-1.44022538049134,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,1.17600320984919,2.30186545013798,1.58193858196129,1.91614792893284,0.794648786809856,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Agrostis_rupestris",-1.14932692537918,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.973156861705521,-0.0800299849742371,0,-0.984518861260849,0,-0.785213700096451,-0.454572899827647,0,-1.18587041385426,-1.85812506704784,1.94319747825551,4.67134083333187,-0.26861629036035,-1.17100613052366,-0.506655847922114,-1.21898219969948,1.40709211259973,-0.164880164299511,-0.0609024032477833,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.678559215225387,2.18018284729052,1.58193858196129,2.61571302386908,-0.489100130106421,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Agrostis_scabra",0.415619974847137,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0.5,0,1,0,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0.07889887659623,0,0,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Agrostis_stolonifera",0.346578900188903,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.76403318271504,-0.0800299849742371,-0.463657643137029,0.644829751630883,1.06537521218905,0.07889887659623,-0.454572899827647,1.16450883770091,-1.18587041385426,-1.85812506704784,1.94319747825551,4.67134083333187,-0.26861629036035,0.912422182483491,-0.506655847922114,-1.68417519042091,1.40709211259973,-1.12181316229107,-0.898391697068256,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0.149848651844296,2.05606094792009,1.43652324526799,1.6093349557038,-0.216230409684991,3.93114265961956,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Agrostis_vinealis",-0.373144143725544,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.52174319152254,-0.0800299849742371,-0.448854556786606,-0.526489718660205,2.08472689752755,-0.785213700096451,-0.454572899827647,0,-1.18587041385426,-1.85812506704784,1.94319747825551,4.67134083333187,-0.26861629036035,0.912422182483491,-0.506655847922114,-1.591429777086,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,1.03266003914492,2.54130541057976,1.58193858196129,1.2165828339966,0.794648786809856,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Ailanthus_altissima",3.65205042815633,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,0,-0.749843255613777,0,-1.64932627678913,-0.454572899827647,1.26294567181688,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,2.12287584763994,0,1.47557640368602,2.77402124909638,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.322322863832146,-1.66263225553736,0,0,0,0,0,-0.258105326136637,0.0628470975161218,0,0,0,1,0,0,0,0,0
"Aira_caryophyllea",-0.749898428157058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.37885500440375,-0.0800299849742371,-2.62941731733419,-0.410181194808805,1.17279984713111,0.07889887659623,-0.454572899827647,-1.05031992990856,1.06825340961718,-1.85812506704784,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,-1.26714023582327,-0.963537372934444,-1.25851787628986,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Aira_praecox",-1.30389594465298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.52174319152254,-0.0800299849742371,-2.89319900397925,-0.374156430784035,1.01436540125745,-0.785213700096451,-0.454572899827647,-1.05031992990856,-1.18587041385426,-1.85812506704784,1.94319747825551,4.67134083333187,-0.26861629036035,-1.17100613052366,-0.506655847922114,-1.05758002912538,-0.963537372934444,-0.438289592297099,-0.181823317328814,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.85166020657,2.37251986469457,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Ajuga_chamaepitys",-1.14932692537918,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,1,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,-1.56112076520754,-0.266082138709726,-0.883469816052131,2.67123660667427,-0.454572899827647,0,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,2.00177672963684,0.133076311981847,1.40709211259973,-1.25851787628986,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.411762193926523,-0.744124866301689,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Ajuga_genevensis",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,-0.458517789319627,0.0735799220952471,-1.09240735288125,0.943011453288911,-0.454572899827647,0.524669415947059,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-0.129291974020086,2.00177672963684,0.348648816856846,1.40709211259973,2.54077953516462,1.99923168850311,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.187894685525473,-0.225992492886694,0.735414312158798,1.4964088719711,0.955117401424391,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Ajuga_pyramidalis",-1.14932692537918,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0.5,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,0.0179205811210379,-0.797190088332046,-0.180480302484804,0.943011453288911,1.88235065294483,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-0.129291974020086,2.00177672963684,0.272203301454562,1.40709211259973,2.67857788687541,1.9544461647694,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.379126668275059,-0.614591772947941,0.818157285898891,0.377104720073119,0.313242942966252,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Ajuga_reptans",-0.900711364962555,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,1,-0.169731325413269,-0.0800299849742371,-0.184286722868807,0.99169676524081,-0.966740798798092,0.943011453288911,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,2.00177672963684,0.244399147463112,1.40709211259973,2.0902007978246,2.02610300274334,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.211654422124954,-0.669545206491956,0.58265805294632,1.37888193602181,2.3993349329552,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alcea_biennis",0.836842331183729,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0.07889887659623,0,0,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alcea_rosea",1.43974807915393,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0.973156861705521,-0.0800299849742371,1.61384905088137,-1.17390619213393,-0.128288144942204,0.07889887659623,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,1.32714304097308,1.40709211259973,-0.711699020294688,-0.360965412263674,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_baltica",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0.943011453288911,0,-3.16671186340206,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_crinita",-0.847685185984445,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.207645285626271,0.0448494295802343,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_cymatophylla",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_effusa",-0.542632176984066,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.5,0,0.5,0.37885500440375,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-3.16671186340206,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-0.129291974020086,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_filicaulis",-0.847685185984445,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0.331934531360465,-0.596480688765472,1.24593643035423,-0.785213700096451,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.319212071208894,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_fissa",-0.847685185984445,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,0,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.484918289368918,0.0212979580613728,1.58193858196129,-0.462373393850366,-0.489100130106421,0.0425926739703652,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_flabellata",-0.847685185984445,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.197535398776157,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_glabra",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0.493034068488815,-0.390624894338216,0.561526649245437,0.943011453288911,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.458676499984271,-0.963537372934444,-0.164880164299511,0.534745062410628,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.179713833934446,0.0448494295802343,1.58193858196129,-0.462373393850366,-0.489100130106421,0.0425926739703652,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_glabricaulis",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0.07889887659623,0,0,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.190180154356891,0.095877617871106,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_glaucescens",-0.847685185984445,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,0.556595281131056,-0.662354542982194,1.02213510755829,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.373451862838102,-0.963537372934444,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.730872573235554,0.237186446984286,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_gruneica",-0.542632176984066,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0.07889887659623,0,-3.16671186340206,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_micans",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,1.80712402998159,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.308927132541021,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_monticola",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0.842745529814825,-0.799248646276319,0.290600368668313,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.396595264598174,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.217280249740645,0.139055315655689,1.58193858196129,1.07666981500936,0.794648786809856,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_obtusa",-0.542632176984066,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,0.943011453288911,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.165328327820431,0.029148448567659,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_plicata",-0.847685185984445,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_propinqua",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0.825370262149241,-0.535753229409431,0.649527018435388,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_reniformis",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_straminea",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.196298328376348,0.366719540338034,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_suavis",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0.07889887659623,0,-3.16671186340206,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_subcrenata",-0.542632176984066,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0.692294413494614,-0.568690156517792,0.309349007785558,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_subglobosa",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0.787666113746512,-0.451352353694256,0.536190650438349,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_vulgaris",-0.542632176984066,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,0,-0.660295985037921,2.23404038383065,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.259985181959919,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,1.58193858196129,-0.462373393850366,-0.489100130106421,0.0425926739703652,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_walasii",0,0,0,0,0,0,0,0,1,0,0.0416991426344505,0.133671083398285,0.518316445830086,0.0370226032735776,0.0374123148869836,0.0526110678098207,0.179267342166797,0,0,1,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0,0,-3.16671186340206,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Alchemilla_xanthochlora",-0.542632176984066,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,1.53789210519541,-0.56663159857352,0.0331866207883015,0.07889887659623,-0.454572899827647,-3.16671186340206,0,0,0,0,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.640545074527742,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.200902021600413,0.11942908938997,1.58193858196129,-0.462373393850366,1.43652324526799,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
