"","X","Height","Tree","Shrub","WoodyLiana","ParasiticEpiphyte","DwarfShrub","MonocarpPerennialHerb","PolycarpNonClonalHerb","ClonalHerb","AnnualHerb","ChamPh","GeoPh","HemiPh","HydroPh","MphanPh","NphanPh","TherPh","LfArVertic","LfArAltern","LfArRosette","LfArOppos","LfTSimple","LfTReduced","LfTComp","LfGrSpring","LfGrSummer","LfGrWinter","LfGrPersist","LfScler","LfSuccul","LA","SLA","LDMC","FloweringLength","Dioecy","OutCross","AutoGam","ZooGam","AnemoGam","HydroGam","FleshyFr","VegetRepr","MyrmChor","SeedMass","Sh_polycyclic_Woody_incl","BdBank_size","BdBank_depth","Parasit","MHtroph","Cvory","Nfix","Gnm_size","Gnm_GC","Clon_persist","Clon_multip","LateralSpr","ClonInd","ClonDispOrg","DiasporeVeg","DiasporeGen","DispAllium","DispBidens","DispCornus","DispEpilobium","DispalLycopodium","DispPhragmites","DispSparganium","DispWolffia","DispZea"
"1337","Melissa_officinalis",-0.596020469829223,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.63,0,NA,NA,NA,3,0,0.5,1,1,0,0,0,0.5,1,-0.527632742082372,0,15,3.67,0,0,0,0,7.43237137556134,40.78,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1338","Melittis_melissophyllum",-0.913793851675568,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.63,0,7.85815754048506,53.5,148.3,3,0,0.75,0,1,0,0,0,0.5,0,1.68639895357023,0,20,4,0,0,0,0,6.84276865746258,39.05,4,1,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"1339","Mentha_aquatica",-0.019182819416774,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.38,0,7.45149716918969,29.96,179.62,2,0.5,0.75,0,1,0,0,0,0.5,1,-1.96611285637283,0,20,3.33,0,0,0,0,7.8505866708522,39.14,1.67,6,0.13,5,0,1,1,0,0,0,0,0,0,1,0,0
"1340","Mentha_arvensis",-0.913793851675568,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.5,0,6.40398801958359,41.83,174.75,3,0.5,0.75,0,1,0,0,0,0.5,1,-1.66073120682165,0,20,4,0,0,0,0,7.6233437593407,39.61,2.5,6,0.13,5,0,0,1,1,0,0,0,0,0,0,0,0
"1341","Mentha_longifolia",-0.104250021373799,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.63,0,7.48268182815465,28.64,194.91,3,0.5,0.75,0,1,0,0,0,0.5,1,-2.65926003693278,0,20,4,0,0,0,0,6.62349401555245,38.28,2.4,4,0.18,5,0,0,1,1,0,0,0,0,0,0,0,0
"1342","Mentha_pulegium",-1.60445037092306,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.5,0,5.28962973815047,31.13,179.3,3,0.5,0.75,0,1,0,0,0,0.5,1,-2.40794560865187,1,15,1,0,0,0,0,6.49129999957407,39.4,1.5,6,0.13,5,0,0,1,1,0,0,0,0,0,0,0,0
"1343","Menyanthes_trifoliata",-1.46533756846034,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8.39506397478317,23.68,193.73,2,0,1,1,1,0,0,0,0.75,0,1.09192330051731,0,21.25,3.12,0,0,0,0,7.98610703553165,39.62,4,0.88,0.13,4,0,1,1,0,0,0,0,0,0,1,0,0
"1344","Mercurialis_annua",-1.20064501423326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.5,0,6.63313420578522,48.47,165.39,6,1,0.9,0,0,1,0,0,0,1,0.845868267577609,0,5,1,0,0,0,0,6.94633155376038,35.27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1345","Mercurialis_ovata",-1.38230233985035,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.63,0,NA,NA,NA,2,1,0.9,0,0,1,0,0,0.5,0,NA,0,20,4,0,0,0,0,7.91443501058397,37,4,6,0.13,5,0,0,1,1,0,0,0,0,0,0,0,0
"1346","Mercurialis_perennis",-1.38230233985035,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.5,0,7.54459662333099,25.68,224.5,2,1,0.9,0,0,1,0,0,0.5,1,1.71559810826249,0,20,4,0,0,0,0,8.74804932416418,37.5,4,2.43,0.17,4,0,0,1,1,0,0,0,0,0,0,0,0
"1347","Meum_athamanticum",-0.913793851675568,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.75,0,NA,13.18,NA,3,0.5,0.75,0,1,0,0,0,0,0,1.99877363861238,1,20,4,0,0,0,0,7.20068605286959,37.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1348","Mibora_minima",-2.29263476214088,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,-2.20727491318972,0,5,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1349","Microrrhinum_minus",-1.89047544216721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0.88,0,4.47095284386828,27.77,123.91,4,0,0.25,1,0,0,0,0,0,1,-2.52572864430826,0,9.17,1,0,0,0,0,6.66546713382024,38.85,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1350","Microthlaspi_perfoliatum",-1.65548185093551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0.88,0,NA,NA,NA,3,0,0.25,1,1,0,0,0,0,0,-0.579818495252942,0,5,1,0,0,0,0,6.96658063603327,41.15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1351","Milium_effusum",-0.161343150408763,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.75,0,7.39110692574737,33.35,251,4,0,0.5,1,0,1,0,0,0.5,0,0.139761942375159,0,20,4,0,0,0,0,9.00117615289062,46.75,4,1,0.07,4,0,0,1,1,0,0,0,0,0,0,0,0
"1352","Mimulus_guttatus",-0.964955903855436,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.25,0,7.64207319324576,47.58,135.22,3,0,0.75,1,1,0,0,0,0.5,0,-3.50655789731998,1,5,1,0,0,0,0,6.62667801336023,39.28,2,1,0.13,4,0,1,1,0,0,0,0,0,0,1,0,0
"1353","Mimulus_moschatus",-1.70925824771631,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.25,0,5.8348107370626,47.9,130,2,0,0.5,1,1,0,0,0,0.5,0,-3.50655789731998,1,5,1,0,0,0,0,NA,NA,2,1,0.13,4,0,0,1,0,0,0,0,0,0,1,0,0
"1354","Minuartia_caespitosa",-2.29263476214088,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,7.49927386050171,38.04,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"1355","Minuartia_corcontica",-2.39689577246529,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,7.5143855057597,38.34,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"1356","Minuartia_glaucina",NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"1357","Minuartia_rubra",-2.03255795578099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,3,0,0.6,1,0,0,0,0,0,0,-2.40794560865187,0,5,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1358","Minuartia_setacea",-2.1982250776698,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,NA,NA,NA,2,0,0.5,1,1,0,0,0,0,0,-2.20727491318972,1,30,3,0,0,0,0,7.4617151020614,37.19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1359","Minuartia_smejkalii",-2.1119647333854,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,7.4875713742322,37.96,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"1360","Minuartia_viscosa",-2.64507540194082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,NA,0,NA,NA,NA,2,0,0.6,1,0,0,0,0,0,0,NA,0,5,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1361","Moehringia_muscosa",-1.95899538860397,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.5,0,NA,NA,NA,4,0,0.75,1,1,0,0,0,0,1,NA,NA,20,2,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1362","Moehringia_trinervia",-1.60445037092306,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.63,0,4.39851495217868,36.1,179.33,4,0,0.6,1,1,0,0,0,0,1,-1.51412773262978,0,20,4,0,0,0,0,7.79714746698759,38.29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1363","Moenchia_erecta",-2.39689577246529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,NA,0,NA,NA,NA,2,0,0.25,1,1,0,0,0,0,0,-2.52572864430826,0,5,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1364","Molinia_arundinacea",0.406131552651325,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.63,0,NA,NA,NA,3,0,1,0,0,1,0,0,0.25,1,0.62057648772511,0,17.5,4.43,0,0,0,0,9.02895397778135,46.11,4,1,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"1365","Molinia_caerulea",-0.185125484126689,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.63,0,NA,NA,NA,4,0,1,0,0,1,0,0,0.25,0,NA,0,14.82,4.04,0,0,0,0,7.99873182274184,47.14,3.67,1.83,0.02,3,0,0,1,1,0,0,0,0,0,0,0,0
"1366","Moneses_uniflora",-2.29263476214088,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.88,0,5.77144112313002,19.23,273.56,4,0,0.5,1,1,0,0,0,0.5,0,-4.60517018598809,1,32.64,8.98,0,0.5,0,0,9.72350406033771,43.11,4,0.67,0.13,3,0,0,1,0,0,0,0,1,0,0,0,0
"1367","Monotropa_hypophegea",-1.89047544216721,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,0,NA,0,1,0,0,0,0.5,0,-4.60517018598809,0,22.5,9.67,0,1,0,0,NA,NA,NA,1,0.01,3,0,0,1,0,0,0,0,1,0,0,0,0
"1368","Monotropa_hypopitys",-1.70925824771631,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0.75,0,NA,NA,NA,3,0,0.25,1,1,0,0,0,0.5,0,-4.60517018598809,NA,NA,NA,0,1,0,0,8.5904380769321,42.7,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0
"1369","Montia_arvensis",-2.79688141480883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,1.81482474215905,33.89,143.96,2,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,0,6.32130771708125,37.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1370","Montia_fontana",-2.5133061243097,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.25,0,NA,NA,NA,4,0,0.25,1,0,0,0,0,0.5,1,NA,NA,NA,NA,0,0,0,0,6.75172115992956,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1371","Muscari_comosum",-0.691149177897272,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.75,0,NA,NA,NA,3,0.5,0.75,0,1,0,0,0,0.5,0,1.73871024813824,0,5,5,0,0,0,0,9.26440422481973,46.52,1,3,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"1372","Muscari_neglectum",-1.70925824771631,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.75,0,NA,NA,NA,2,0,NA,0,1,0,0,0,0.5,0,1.16938135955632,0,5,5,0,0,0,0,9.41529062433041,46.11,NA,1,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"1373","Muscari_tenuiflorum",-0.913793851675568,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.75,0,NA,NA,NA,2,0.5,0.75,1,1,0,0,0,0,0,1.49738840862548,0,5,5,0,0,0,0,9.14303536096527,43.96,1,1,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"1374","Mycelis_muralis",-0.596020469829223,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.75,0,NA,46.43,NA,3,0,0.5,1,1,0,0,0,0,0,-1.10866262452161,1,37.5,8.47,0,0,0,0,8.05657894364177,39.04,2.8,1,0.03,3,0,0,1,0,0,0,1,0,0,0,0,0
"1375","Myosotis_arvensis",-0.964955903855436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0.75,0,6.63266032203583,29.38,123,4,0,0.6,1,1,0,0,0,0,1,-1.20397280432594,0,5,2.33,0,0,0,0,7.28934427440647,39.18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1376","Myosotis_brevisetacea",-0.429245636773568,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,0
"1377","Myosotis_caespitosa",-0.596020469829223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.38,0,5.78977666782306,39.03,122.37,3,0,NA,1,1,0,0,0,0,1,-1.46967597005894,1,10,3,0,0,0,0,7.81392294508531,39.03,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1378","Myosotis_discolor",-1.20064501423326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0.88,0,4.37424644735492,25.56,169.36,2,0,0.5,1,1,0,0,0,0,1,-1.6094379124341,0,5,1,0,0,0,0,7.14540904608394,39.18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1379","Myosotis_nemorosa",-0.796287939479459,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.38,0,NA,33.58,NA,4,0,0.75,1,1,0,0,0,0.5,1,NA,NA,20,4,0,0,0,0,6.52577717896643,41.08,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"1380","Myosotis_palustris",-0.429245636773568,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,6.99031174758652,43.06,142.64,5,NA,0.75,NA,NA,NA,NA,0,NA,1,-1.17118298150295,0,16.25,3.15,0,0,0,0,7.56140770884394,NA,2,3.5,0.07,5,0,1,1,0,0,0,0,0,0,1,0,0
"1381","Myosotis_ramosissima",-1.38230233985035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0.88,0,5.23110861685459,26.56,146.67,2,0,0.6,1,1,0,0,0,0,1,-1.56064774826467,0,5,1,0,0,0,0,6.82523199722707,39.61,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1382","Myosotis_sparsiflora",-1.04696905551627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.63,0,NA,NA,NA,2,0,0.6,1,1,0,0,0,0,1,-1.34707364796661,0,7.5,2.33,0,0,0,0,6.16684540622261,38.65,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1383","Myosotis_stenophylla",-1.20064501423326,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,0,7.13025862540892,40.25,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"1384","Myosotis_stricta",-1.65548185093551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0.88,0,3.56246552925828,26.97,181.81,2,0,0.6,1,1,0,0,0,0,1,-2.04022082852655,0,5,1,0,0,0,0,6.70350708077022,39.35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1385","Myosotis_sylvatica",-0.913793851675568,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.5,0,6.41890312713754,29.68,146,2,0,0.5,1,1,0,0,0,0.5,1,-0.59783700075562,1,10,3,0,0,0,0,6.22791911248186,38.39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1386","Myosoton_aquaticum",-0.355247391947547,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.38,0,6.95463886488099,60.57,106.28,6,0,NA,1,1,0,0,0,0.5,0,-1.56064774826467,0,30,3,0,0,0,0,8.22515765638288,37,2,1,0.13,4,0,0,1,1,0,0,0,0,0,0,0,0
"1387","Myosurus_minimus",-2.29263476214088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.75,0,4.71849887129509,20.6,123.16,3,0,0.6,1,1,0,0,0,0,0,-2.30258509299405,0,5,1,0,0,0,0,7.65430577626597,41.45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1388","Myricaria_germanica",0.223943231484774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.63,0,NA,NA,NA,3,0,0.5,1,1,0,0,0,0,0,-2.81341071676004,1,NA,NA,0,0,0,0,7.9628892705021,40.77,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1389","Myriophyllum_alterniflorum",-0.286349627218002,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2.09679018001445,68.04,203.81,3,0,NA,0,0,1,0,0,0.75,0,-0.478035800943,0,17.5,2.71,0,0,0,0,6.09778210465509,36.36,1,3.5,0.13,5,1,1,1,0,0,0,0,0,0,0,1,0
"1390","Myriophyllum_spicatum",0.531216313413725,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3.52134798279262,24.97,240.22,4,NA,0.75,0,0,1,1,0,0.75,0,0.246860077931526,0,13.33,2.5,0,0,0,0,7.34863900965402,38.02,1,8,0.13,7,1,1,1,0,0,0,0,0,0,0,1,0
"1391","Myriophyllum_verticillatum",0.183154543097846,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,3,0,NA,0,0,1,1,0,0.75,0,NA,0,11.67,1.57,0,0,0,0,6.82028925320086,39.52,1,5.17,0.13,7,1,1,1,0,0,0,0,0,0,0,1,0
"1392","Myrrhis_odorata",-0.104250021373799,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,0,11.8672797181881,39.23,238,3,0.5,0.75,0,1,0,0,0,0,0,3.63863823767719,1,20,4,0,0,0,0,7.25973521861665,37.98,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1393","Najas_marina",-0.964955903855436,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3.71965111278069,36.52,60.78,4,1,0.9,0,0,0,1,0,0.5,0,1.43508452528932,0,2.5,1,0,0,0,0,10.0344513391798,43.39,1,6,0,7,1,1,1,0,0,0,0,0,0,0,1,0
"1394","Najas_minor",-1.89047544216721,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1.84213567655312,43.34,96.18,3,0,0.75,0,0,0,1,0,0.5,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"1395","Narcissus_pseudonarcissus",-1.20064501423326,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.75,0,7.48071027421368,19.3,137.5,3,0,1,0,1,0,0,0,0.75,1,1.76130026174335,0,7.5,5,0,0,0,0,NA,NA,3,3.33,0.01,2,0,NA,NA,0,0,0,0,0,0,0,0,1
"1396","Nardus_stricta",-1.60445037092306,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,4.5529290741424,10.39,416.67,2,0,0.1,0,0,1,0,0,0.75,0,-0.994252273343867,1,17.78,3.88,0,0,0,0,8.18266825756969,47.08,4,3.5,0.03,4,0,0,1,1,0,0,0,0,0,0,0,0
"1397","Narthecium_ossifragum",-1.60445037092306,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.63,0,6.99117688712121,24.15,159,2,0,0.6,1,1,1,0,0,0.75,0,-2.30258509299405,1,20,4,0,0,0,0,6.72600555865854,44.39,4,0.75,0.1,4,0,0,1,1,0,0,0,0,0,0,0,0
"1398","Nasturtium_microphyllum",-0.796287939479459,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.71668349252779,72.1,79.5,3,0,0.5,1,1,0,0,0,0.5,0,-1.96611285637283,0,15,1,0,0,0,0,7.19792176272684,40.82,2,3.5,0.13,5,0,1,1,0,0,0,0,0,0,1,0,0
"1399","Nasturtium_officinale",-0.691149177897272,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.26892012819372,42.23,97.5,3,0,0.25,1,1,0,0,0,0.5,0,-1.6094379124341,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,0
"1400","Neottia_nidus-avis",-1.26940060964839,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,0.88,0,NA,NA,NA,2,0,0.5,1,1,0,0,0,0.5,0,-3.91202300542815,0,36.9,8.52,0,1,0,0,10.4321527015031,45.81,3.33,0.67,0.06,2,0,0,1,0,0,0,0,1,0,0,0,0
"1401","Nepeta_cataria",-0.691149177897272,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0.88,0,5.96742796927974,30.9,189.9,3,0.5,0.75,0,1,0,0,0,0,1,-0.527632742082372,0,10,3,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1402","Nepeta_nuda",-0.355247391947547,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.75,0,NA,NA,NA,2,0.5,0.75,0,1,0,0,0,0,1,-0.3147107448397,0,10,3,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1403","Nepeta_racemosa",-1.26940060964839,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.88,0,NA,NA,NA,3,0.5,NA,0,1,0,0,0,0,1,NA,0,10,3,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1404","Neslia_paniculata",-1.10563690360507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.88,0,NA,NA,NA,3,0,0.6,1,0,0,0,0,0,0,1.10856261952128,0,5,1,0,0,0,0,6.57889003568267,40.31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1405","Noccaea_caerulescens",-1.46533756846034,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.75,0,4.7361984483945,30.3,149,2,0,0.5,1,1,0,0,0,0,0,-0.916290731874155,1,10,3,0,0,0,0,6.16799855497028,40.92,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1406","Noccaea_montana",-1.89047544216721,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.75,0,4.62986279857846,22.04,153.81,2,0,0.6,1,1,0,0,0,0,0,-0.371063681390832,1,20,4,0,0,0,0,6.93296483110697,41.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1407","Nonea_lutea",NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
